# Server version 0.08 running on 142.157.148.33:8123
# Game ID: 733
# Board class: halma.CCBoard
# Timeout: 1000
# Date: Sat Apr 05 17:55:38 PDT 2014
# Player 1: Player-0, 's260401458', running on 142.157.148.33
# Player 2: Player-1, 'random', running on 142.157.148.33
# Player 3: Player-2, 'random', running on 142.157.148.33
# Player 4: Player-3, 'random', running on 142.157.148.33
START Player-0 s260401458
START Player-1 random
START Player-2 random
START Player-3 random
0 (0,1) (2,3)
0 null null
1 (14,0) (12,2)
1 null null
2 (0,12) (1,11)
3 (14,13) (12,13)
3 (12,13) (14,13)
3 (14,13) (14,11)
3 (14,11) (14,13)
3 null null
0 (1,2) (3,4)
0 null null
1 (14,3) (14,4)
2 (2,14) (4,14)
2 null null
3 (15,12) (14,11)
0 (1,1) (3,3)
0 (3,3) (3,5)
0 null null
1 (12,1) (11,1)
2 (2,15) (4,15)
2 (4,15) (4,13)
2 (4,13) (4,15)
2 null null
3 (12,14) (11,14)
0 (0,2) (2,4)
0 (2,4) (4,6)
0 null null
1 (12,0) (14,0)
1 (14,0) (12,0)
1 null null
2 (1,12) (2,11)
3 (12,15) (11,15)
0 (2,3) (4,5)
0 (4,5) (4,7)
0 null null
1 (11,1) (10,2)
2 (0,14) (2,12)
2 (2,12) (2,10)
2 null null
3 (11,15) (11,13)
3 null null
0 (0,3) (2,3)
0 (2,3) (4,5)
0 null null
1 (14,4) (13,4)
2 (3,14) (1,12)
2 (1,12) (1,10)
2 null null
3 (15,13) (15,12)
0 (3,4) (3,6)
0 (3,6) (5,8)
0 null null
1 (14,2) (14,0)
1 (14,0) (14,2)
1 (14,2) (14,0)
1 (14,0) (14,2)
1 null null
2 (1,11) (3,9)
2 (3,9) (1,11)
2 (1,11) (1,9)
2 (1,9) (1,11)
2 null null
3 (15,12) (15,13)
0 (3,5) (5,7)
0 (5,7) (5,9)
0 null null
1 (14,1) (14,3)
1 (14,3) (12,1)
1 (12,1) (14,1)
1 (14,1) (14,3)
1 null null
2 (4,14) (5,14)
3 (13,14) (12,14)
0 (4,6) (4,4)
0 (4,4) (4,6)
0 (4,6) (4,8)
0 (4,8) (6,10)
0 null null
1 (15,3) (15,4)
2 (3,15) (2,14)
3 (14,14) (12,12)
3 (12,12) (10,14)
3 (10,14) (12,12)
3 null null
0 (4,7) (6,9)
0 (6,9) (6,11)
0 null null
1 (15,1) (14,1)
2 (4,15) (6,13)
2 null null
3 (11,13) (11,12)
0 (5,8) (5,10)
0 (5,10) (7,12)
0 null null
1 (12,2) (11,3)
2 (1,11) (1,12)
3 (12,14) (11,15)
0 (5,9) (7,11)
0 (7,11) (7,13)
0 null null
1 (15,2) (15,3)
2 (1,14) (0,14)
3 (12,12) (10,12)
3 (10,12) (12,12)
3 null null
0 (6,10) (6,12)
0 (6,12) (8,14)
0 null null
1 (13,2) (12,1)
2 (1,10) (1,11)
3 (11,12) (10,12)
0 (6,11) (8,13)
0 (8,13) (8,15)
0 null null
1 (12,1) (11,1)
2 (5,14) (6,15)
3 (15,14) (13,12)
3 (13,12) (15,10)
3 null null
0 (7,12) (7,14)
0 (7,14) (9,14)
0 null null
1 (13,4) (13,3)
2 (1,13) (2,12)
3 (15,13) (15,12)
0 (2,0) (4,2)
0 null null
1 (15,0) (13,2)
1 (13,2) (15,0)
1 (15,0) (13,2)
1 (13,2) (15,0)
1 (15,0) (13,2)
1 (13,2) (15,0)
1 null null
2 (1,11) (0,10)
3 (14,11) (14,10)
0 (1,0) (3,2)
0 (3,2) (5,2)
0 null null
1 (11,1) (12,1)
2 (1,15) (2,15)
3 (14,10) (13,10)
0 (2,1) (4,1)
0 (4,1) (6,3)
0 null null
1 (11,3) (12,4)
2 (2,10) (2,9)
3 (10,12) (10,11)
0 (3,1) (5,3)
0 (5,3) (7,3)
0 null null
1 (10,2) (10,3)
2 (2,9) (2,8)
3 (14,12) (15,13)
0 (4,2) (6,2)
0 (6,2) (8,4)
0 null null
1 (14,2) (15,1)
2 (2,8) (1,8)
3 (15,13) (15,11)
3 (15,11) (15,13)
3 null null
0 (5,2) (7,4)
0 (7,4) (9,4)
0 null null
1 (13,3) (13,4)
2 (2,11) (3,10)
3 (15,10) (15,9)
0 (8,14) (10,14)
0 (10,14) (12,14)
0 (12,14) (14,12)
0 (14,12) (14,14)
0 null null
1 (12,4) (14,4)
1 null null
2 (1,8) (2,9)
3 (13,10) (12,9)
0 (6,3) (8,3)
0 (8,3) (10,5)
0 null null
1 (13,0) (11,0)
1 null null
2 (1,12) (3,14)
2 (3,14) (1,12)
2 null null
3 (14,15) (12,15)
3 (12,15) (10,15)
3 (10,15) (12,15)
3 (12,15) (14,15)
3 null null
0 (7,3) (9,5)
0 (9,5) (11,5)
0 null null
1 (14,1) (13,0)
